token_id,name,role_type,personality,skill,story
416,Elisabeth Conclave of,神秘者,狡黠聪慧，智计百出，兼具好奇的特质,幻影术,神秘笼罩着她的身影，在镜界的角落，总能发现她留下的奇异痕迹。她的过去是她永恒的谜题。
417,Selene The Seeker,工匠,成熟稳重，处事周全，兼具专注的特质,锻造秘法,她的工作室藏着镜界最珍贵的秘密，每一件作品都讲述着一段独特的故事。
418,Ariadne Riverdancer,神,孤独清高，遗世独立，兼具慈悲的特质,时空扭曲,远古的神灵，在镜界形成之初便已存在。她见证了无数灵魂的诞生与消亡，以喜悦的心态俯瞰这片世界。
419,Circe Keeper,猎人,热情如火，燃烧一切，兼具敏锐的特质,暗影潜行,她是黑暗中的死神，专门收割那些不应存在于镜界的事物。
420,Seraphelle Dreamweaver,歌者,敏感细腻，感受敏锐，兼具感性的特质,歌声诱惑,每首歌曲都是一段旅程，每个音符都是一缕情感。她的声音是镜界最美的礼物。
421,Marguerite Circle of,守护者,沉静如水，波澜不惊，兼具勇敢的特质,牺牲庇护,作为边境的守护者，她的存在本身就是一道不可逾越的屏障。她的职责是保护那些脆弱的灵魂。
422,Heather Warden,旅行者,天真烂漫，纯真无邪，兼具自由的特质,瞬移之步,没有灵魂比她走过更多的镜界角落。脚步不停，风景不止，这是她唯一的信条。
423,Ariadne The Knight,梦者,冲动热血，易于激动，兼具敏感的特质,噩梦封印,梦境是她最熟悉的领域，在那里她拥有绝对的主宰权。醒来的人们往往不记得她的存在。
424,Bloodmoon Frostbane,守护者,坚韧不拔，百折不挠，兼具勇敢的特质,净化之光,她曾是普通的灵魂，但镜界的危机唤醒了她内心的力量。如今，她以守护者之名，守护着每一片土地。
425,Yarrow Guardian,医者,内敛含蓄，蓄势待发，兼具无私的特质,伤痛抚慰,她是镜界的治愈者，游走于受伤的灵魂之间。触碰是她治愈伤痛的方式。
426,Calista Skysinger,守护者,叛逆不羁，自由洒脱，兼具果敢的特质,守护之壁,她曾是普通的灵魂，但镜界的危机唤醒了她内心的力量。如今，她以守护者之名，守护着每一片土地。
427,Calista Covenant of,神,忠诚可靠，值得信赖，兼具威严的特质,灵魂塑造,远古的神灵，在镜界形成之初便已存在。她见证了无数灵魂的诞生与消亡，以平静的心态俯瞰这片世界。
428,Marguerite of Shadows,园丁,敏感细腻，感受敏锐，兼具温和的特质,自然之力,每一株植物都与她有着特殊的联系，她能听到它们的低语，感受到它们的情感。
429,Morgan le Fay Earthshaker,神秘者,豁达乐观，笑看风云，兼具神秘的特质,符文刻写,行走于现实与虚幻的边界，她掌握着常人无法理解的秘术。镜中漫步是她的招牌，神秘而强大。
430,Empress Thornwood,工匠,静若处子，动若脱兔，兼具耐心的特质,精工细作,她的工作室藏着镜界最珍贵的秘密，每一件作品都讲述着一段独特的故事。
431,Persephone Winterborne,园丁,执着坚定，矢志不渝，兼具细腻的特质,生长引导,每一株植物都与她有着特殊的联系，她能听到它们的低语，感受到它们的情感。
432,Morticia The Seeker,守墓者,狡黠聪慧，智计百出，兼具宁静的特质,死亡凝视,在镜界的边缘，在遗忘的角落，她默默守望着那些不再醒来的人。
433,Victoria Starfall,神秘者,忠诚可靠，值得信赖，兼具好奇的特质,梦境编织,神秘笼罩着她的身影，在镜界的角落，总能发现她留下的奇异痕迹。她的目的是她永恒的谜题。
434,Ivy Maidens,神,执着坚定，矢志不渝，兼具威严的特质,灵魂塑造,作为高位存在，她的力量与镜界本源相连。每当镜界出现裂痕，她便以修补之力修补，维持着世界的平衡。
435,Tempest Stoneheart,工匠,忠诚可靠，值得信赖，兼具耐心的特质,造物之力,她的工作室藏着镜界最珍贵的秘密，每一件作品都讲述着一段独特的故事。
436,Juniper Voidtouched,工匠,如风般自由，不受束缚，兼具务实的特质,锻造秘法,她制作的每件物品都蕴含着特殊的魔力。{craft}是她最擅长的技艺，作品遍布整个镜界。
437,Lady Lady,旅行者,成熟稳重，处事周全，兼具好奇的特质,旅途指引,作为流浪者，她不属于任何地方，却也属于任何地方。每一次相遇都是命运的安排，每一次分别都是新的开始。
438,Vivienne Conclave of,梦者,优雅从容，气质高贵，兼具敏感的特质,梦境操控,梦境是她最熟悉的领域，在那里她拥有绝对的主宰权。醒来的人们往往不记得她的存在。
439,Fauna Mystara,占卜师,沉静如水，波澜不惊，兼具洞察的特质,预兆感知,她能窥见命运的丝线，预知未来的轮廓。水晶球是她解读命运的方式。
440,Morgan le Fay Riverdancer,旅行者,天真烂漫，纯真无邪，兼具随性的特质,边界感知,她穿越镜界的每一个位面，以文字的方式记录着所见所闻。寻找真相是她永恒的追求。
441,Sable Arcanum,猎人,执着坚定，矢志不渝，兼具果断的特质,伏击战术,在阴影中潜行，在静默中出击。她的猎杀精准而优雅，如同艺术一般。
442,Fern Silverserpent,神,敏感细腻，感受敏锐，兼具高傲的特质,时空扭曲,作为高位存在，她的力量与镜界本源相连。每当镜界出现裂痕，她便以融合之力修补，维持着世界的平衡。
443,Circe The Knight,旅行者,聪慧机敏，反应敏捷，兼具自由的特质,方位直觉,作为流浪者，她不属于任何地方，却也属于任何地方。每一次相遇都是命运的安排，每一次分别都是新的开始。
444,Athena Keeper,神秘者,优雅从容，气质高贵，兼具好奇的特质,虚数空间,行走于现实与虚幻的边界，她掌握着常人无法理解的秘术。幻影术是她的招牌，神秘而强大。
445,Elder The Seeker,诗人,优雅从容，气质高贵，兼具细腻的特质,文字魔法,以诗为剑，以词为盾。她的诗句拥有超越文字本身的力量，能够触动最坚硬的心。
446,Ebony Celestine,医者,豁达乐观，笑看风云，兼具无私的特质,净化毒素,她是镜界的治愈者，游走于受伤的灵魂之间。音乐是她治愈伤痛的方式。
447,Marigold Blackwood,神秘者,冲动热血，易于激动，兼具深沉的特质,虚数空间,行走于现实与虚幻的边界，她掌握着常人无法理解的秘术。镜中漫步是她的招牌，神秘而强大。
448,Countess Keeper,梦者,天真烂漫，纯真无邪，兼具敏感的特质,预知之梦,她的睡眠比常人更长，因为对她而言，梦境才是真正的现实。
449,Obsidian The Seeker,神秘者,如风般自由，不受束缚，兼具好奇的特质,记忆窥探,她是镜界的探索者，穿越一个又一个未知的领域。没有人知道她的过去，也没人能预测她的未来。
450,Stella Emberheart,文员,天真烂漫，纯真无邪，兼具耐心的特质,档案管理,她是镜界秩序的维护者，负责管理着无数灵魂的信息档案。秩序维护是她每日的职责。
451,Starweaver Order of the,战士,热情开朗，光芒四射，兼具坚毅的特质,镜斩,她是镜界的战斗专家，镜刃是她最信赖的伙伴。每一次挥剑都是对敌人的致命威胁。
452,Calliope Stoneheart,诗人,神秘莫测，深不可测，兼具浪漫的特质,灵魂诗篇,她是镜界的吟游诗人，用词句编织着灵魂的故事。每首诗歌都是一段被遗忘的记忆。
453,Ophelia Order of the,工匠,天真烂漫，纯真无邪，兼具耐心的特质,修复之术,她制作的每件物品都蕴含着特殊的魔力。{craft}是她最擅长的技艺，作品遍布整个镜界。
454,Pandora of the Abyss,工匠,神秘莫测，深不可测，兼具耐心的特质,精工细作,她制作的每件物品都蕴含着特殊的魔力。{craft}是她最擅长的技艺，作品遍布整个镜界。
455,Seraphelle of Twilight,文员,天真烂漫，纯真无邪，兼具耐心的特质,信息整理,她是镜界最不可或缺的存在之一，虽然不起眼，却维系着整个世界的运转。
456,Nocturne Vermillion,守墓者,慈悲为怀，怜爱众生，兼具沉稳的特质,遗忘之雾,在镜界的边缘，在遗忘的角落，她默默守望着那些不再醒来的人。
457,Midnight of Dreams,医者,热情如火，燃烧一切，兼具仁慈的特质,药草调配,慈悲是她的本性，无论灵魂因何受伤，她都会伸出援手。医者仁心，说的便是她。
458,Lyria Crimsonveil,神秘者,狡黠聪慧，智计百出，兼具疏离的特质,符文刻写,她是镜界的探索者，穿越一个又一个未知的领域。没有人知道她的过去，也没人能预测她的未来。
459,Morwenna Ravencroft,歌者,豁达乐观，笑看风云，兼具感性的特质,鼓舞之力,天籁之音，绕梁三日。她用歌声抚慰受伤的灵魂，用旋律点亮黑暗的角落。
460,Elysium Order of the,守望者,如风般自由，不受束缚，兼具忍耐的特质,监视之眼,孤独是她的伴侣，但她从未抱怨。因为她知道，她的职责关乎整个镜界的安危。
461,Hestia of Twilight,守护者,热情如火，燃烧一切，兼具忠诚的特质,誓约之力,她曾是普通的灵魂，但镜界的危机唤醒了她内心的力量。如今，她以守护者之名，守护着每一片土地。
462,Aria Lightbringer,诗人,温柔如月，照亮黑暗，兼具浪漫的特质,灵感迸发,以诗为剑，以词为盾。她的诗句拥有超越文字本身的力量，能够触动最坚硬的心。
463,Arabella of Dreams,编织者,静若处子，动若脱兔，兼具专注的特质,未来编织,她的织机永不停歇，每一根丝线都是一段未完的故事。
464,Empress The Sage,医者,慈悲为怀，怜爱众生，兼具细腻的特质,生命复苏,她掌握着生命的奥秘，能够缝合最深的创伤。在镜界，她是最受敬重的存在之一。
465,Tempest Darkhollow,旅行者,成熟稳重，处事周全，兼具随性的特质,路径记忆,没有灵魂比她走过更多的镜界角落。脚步不停，风景不止，这是她唯一的信条。
466,Faelina Maidens,收藏家,敏感细腻，感受敏锐，兼具博学的特质,稀有发现,她收集镜界所有珍奇的事物，记忆碎片是她最珍贵的藏品。
467,Elisabeth Starfall,医者,神秘莫测，深不可测，兼具仁慈的特质,药草调配,她掌握着生命的奥秘，能够缝合最深的创伤。在镜界，她是最受敬重的存在之一。
468,Arabella of Starlight,学者,内敛含蓄，蓄势待发，兼具内敛的特质,记忆图书馆,她穷尽一生追寻镜界的真理，图书馆是她最常停留的地方。时空法则是她研究的核心课题。
469,Clementine Moonbinder,守护者,内敛含蓄，蓄势待发，兼具坚定的特质,结界展开,作为边境的守护者，她的存在本身就是一道不可逾越的屏障。她的职责是保护那些脆弱的灵魂。
470,Starweaver Eclipse,编织者,内敛含蓄，蓄势待发，兼具耐心的特质,线术操控,命运之线在她指尖流转，能够编织出无限的可能。她是少数能触碰因果的存在。
471,Elara Blackdragon,神秘者,聪慧机敏，反应敏捷，兼具疏离的特质,咒语吟唱,她是镜界的探索者，穿越一个又一个未知的领域。没有人知道她的过去，也没人能预测她的未来。
472,Ondine Goldenlion,旅行者,执着坚定，矢志不渝，兼具自由的特质,路径记忆,作为流浪者，她不属于任何地方，却也属于任何地方。每一次相遇都是命运的安排，每一次分别都是新的开始。
473,Clio Ashford,神秘者,豁达乐观，笑看风云，兼具疏离的特质,咒语吟唱,行走于现实与虚幻的边界，她掌握着常人无法理解的秘术。梦境编织是她的招牌，神秘而强大。
474,Elara Mystara,守护者,聪慧机敏，反应敏捷，兼具果敢的特质,净化之光,作为高峰的守护者，她的存在本身就是一道不可逾越的屏障。她的职责是保护那些脆弱的灵魂。
475,Rhiannon The Knight,神秘者,热情如火，燃烧一切，兼具疏离的特质,记忆窥探,她是镜界的探索者，穿越一个又一个未知的领域。没有人知道她的过去，也没人能预测她的未来。
476,Sin Eveningstar,文员,神秘莫测，深不可测，兼具耐心的特质,流程优化,在堆积如山的文件之间，她找到了自己的价值。秩序是她永恒的追求。
